Course_ID,Section,Semester,Type,Duration,Weekly_Count,Delivery_Mode,Total_Slots_Needed
COURSE_62,BTech(CyberS)_6_A,Sem6,Lecture,1,1,Offline,1
COURSE_62,BTech(CyberS)_6_B,Sem6,Lecture,1,1,Offline,1
COURSE_62,BTech(CyberS)_6_C,Sem6,Lecture,1,1,Offline,1
COURSE_62,BTech(CyberS)_6_D,Sem6,Lecture,1,1,Offline,1
COURSE_62,BTech(CyberS)_6_ONL,Sem6,Lecture,1,1,Online,1
COURSE_63,BTech(CSE)_1_A,Sem1,Lecture,1,1,Offline,1
COURSE_63,BTech(CSE)_1_B,Sem1,Lecture,1,1,Offline,1
COURSE_63,BTech(CSE)_1_C,Sem1,Lecture,1,1,Offline,1
COURSE_63,BTech(CSE)_1_D,Sem1,Lecture,1,1,Offline,1
COURSE_63,BTech(CSE)_1_ONL,Sem1,Lecture,1,1,Online,1
COURSE_64,BTech(CyberS)_3_A,Sem3,Lecture,1,2,Offline,2
COURSE_64,BTech(CyberS)_3_A,Sem3,Lab,2,1,Offline,2
COURSE_64,BTech(CyberS)_3_B,Sem3,Lecture,1,2,Offline,2
COURSE_64,BTech(CyberS)_3_B,Sem3,Lab,2,1,Offline,2
COURSE_64,BTech(CyberS)_3_C,Sem3,Lecture,1,2,Offline,2
COURSE_64,BTech(CyberS)_3_C,Sem3,Lab,2,1,Offline,2
COURSE_64,BTech(CyberS)_3_D,Sem3,Lecture,1,2,Offline,2
COURSE_64,BTech(CyberS)_3_D,Sem3,Lab,2,1,Offline,2
COURSE_64,BTech(CyberS)_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_65,BTech(CyberS)_6_A,Sem6,Lecture,1,2,Offline,2
COURSE_65,BTech(CyberS)_6_B,Sem6,Lecture,1,2,Offline,2
COURSE_65,BTech(CyberS)_6_C,Sem6,Lecture,1,2,Offline,2
COURSE_65,BTech(CyberS)_6_D,Sem6,Lecture,1,2,Offline,2
COURSE_65,BTech(CyberS)_6_ONL,Sem6,Lecture,1,1,Online,1
COURSE_66,BTech(CSE)_2_A,Sem2,Lecture,1,1,Offline,1
COURSE_66,BTech(CSE)_2_A,Sem2,Lab,2,1,Offline,2
COURSE_66,BTech(CSE)_2_B,Sem2,Lecture,1,1,Offline,1
COURSE_66,BTech(CSE)_2_B,Sem2,Lab,2,1,Offline,2
COURSE_66,BTech(CSE)_2_C,Sem2,Lecture,1,1,Offline,1
COURSE_66,BTech(CSE)_2_C,Sem2,Lab,2,1,Offline,2
COURSE_66,BTech(CSE)_2_D,Sem2,Lecture,1,1,Offline,1
COURSE_66,BTech(CSE)_2_D,Sem2,Lab,2,1,Offline,2
COURSE_66,BTech(CSE)_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_67,BTech(CSE)_4_A,Sem4,Lecture,1,1,Offline,1
COURSE_67,BTech(CSE)_4_A,Sem4,Lab,2,1,Offline,2
COURSE_67,BTech(CSE)_4_B,Sem4,Lecture,1,1,Offline,1
COURSE_67,BTech(CSE)_4_B,Sem4,Lab,2,1,Offline,2
COURSE_67,BTech(CSE)_4_C,Sem4,Lecture,1,1,Offline,1
COURSE_67,BTech(CSE)_4_C,Sem4,Lab,2,1,Offline,2
COURSE_67,BTech(CSE)_4_D,Sem4,Lecture,1,1,Offline,1
COURSE_67,BTech(CSE)_4_D,Sem4,Lab,2,1,Offline,2
COURSE_67,BTech(CSE)_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_68,BTech(CyberS)_8_A,Sem8,Lecture,1,2,Offline,2
COURSE_68,BTech(CyberS)_8_A,Sem8,Lab,2,1,Offline,2
COURSE_68,BTech(CyberS)_8_B,Sem8,Lecture,1,2,Offline,2
COURSE_68,BTech(CyberS)_8_B,Sem8,Lab,2,1,Offline,2
COURSE_68,BTech(CyberS)_8_C,Sem8,Lecture,1,2,Offline,2
COURSE_68,BTech(CyberS)_8_C,Sem8,Lab,2,1,Offline,2
COURSE_68,BTech(CyberS)_8_D,Sem8,Lecture,1,2,Offline,2
COURSE_68,BTech(CyberS)_8_D,Sem8,Lab,2,1,Offline,2
COURSE_68,BTech(CyberS)_8_ONL,Sem8,Lecture,1,1,Online,1
COURSE_69,MTech_3_A,Sem3,Lecture,1,1,Offline,1
COURSE_69,MTech_3_B,Sem3,Lecture,1,1,Offline,1
COURSE_69,MTech_3_C,Sem3,Lecture,1,1,Offline,1
COURSE_69,MTech_3_D,Sem3,Lecture,1,1,Offline,1
COURSE_69,MTech_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_70,BTech(IT)_7_A,Sem7,Lecture,1,2,Offline,2
COURSE_70,BTech(IT)_7_B,Sem7,Lecture,1,2,Offline,2
COURSE_70,BTech(IT)_7_C,Sem7,Lecture,1,2,Offline,2
COURSE_70,BTech(IT)_7_D,Sem7,Lecture,1,2,Offline,2
COURSE_70,BTech(IT)_7_ONL,Sem7,Lecture,1,1,Online,1
COURSE_71,BTech(IT)_7_A,Sem7,Lecture,1,2,Offline,2
COURSE_71,BTech(IT)_7_B,Sem7,Lecture,1,2,Offline,2
COURSE_71,BTech(IT)_7_C,Sem7,Lecture,1,2,Offline,2
COURSE_71,BTech(IT)_7_D,Sem7,Lecture,1,2,Offline,2
COURSE_71,BTech(IT)_7_ONL,Sem7,Lecture,1,1,Online,1
COURSE_72,BCA_3_A,Sem3,Lecture,1,2,Offline,2
COURSE_72,BCA_3_B,Sem3,Lecture,1,2,Offline,2
COURSE_72,BCA_3_C,Sem3,Lecture,1,2,Offline,2
COURSE_72,BCA_3_D,Sem3,Lecture,1,2,Offline,2
COURSE_72,BCA_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_73,MCA_2_A,Sem2,Lecture,1,1,Offline,1
COURSE_73,MCA_2_B,Sem2,Lecture,1,1,Offline,1
COURSE_73,MCA_2_C,Sem2,Lecture,1,1,Offline,1
COURSE_73,MCA_2_D,Sem2,Lecture,1,1,Offline,1
COURSE_73,MCA_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_74,BTech(CyberS)_2_A,Sem2,Lecture,1,1,Offline,1
COURSE_74,BTech(CyberS)_2_B,Sem2,Lecture,1,1,Offline,1
COURSE_74,BTech(CyberS)_2_C,Sem2,Lecture,1,1,Offline,1
COURSE_74,BTech(CyberS)_2_D,Sem2,Lecture,1,1,Offline,1
COURSE_74,BTech(CyberS)_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_75,MTech_2_A,Sem2,Lecture,1,1,Offline,1
COURSE_75,MTech_2_B,Sem2,Lecture,1,1,Offline,1
COURSE_75,MTech_2_C,Sem2,Lecture,1,1,Offline,1
COURSE_75,MTech_2_D,Sem2,Lecture,1,1,Offline,1
COURSE_75,MTech_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_76,MTech_3_A,Sem3,Lecture,1,2,Offline,2
COURSE_76,MTech_3_B,Sem3,Lecture,1,2,Offline,2
COURSE_76,MTech_3_C,Sem3,Lecture,1,2,Offline,2
COURSE_76,MTech_3_D,Sem3,Lecture,1,2,Offline,2
COURSE_76,MTech_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_77,BTech(IT)_5_A,Sem5,Lecture,1,1,Offline,1
COURSE_77,BTech(IT)_5_B,Sem5,Lecture,1,1,Offline,1
COURSE_77,BTech(IT)_5_C,Sem5,Lecture,1,1,Offline,1
COURSE_77,BTech(IT)_5_D,Sem5,Lecture,1,1,Offline,1
COURSE_77,BTech(IT)_5_ONL,Sem5,Lecture,1,1,Online,1
COURSE_78,BTech(CyberS)_3_A,Sem3,Lecture,1,2,Offline,2
COURSE_78,BTech(CyberS)_3_B,Sem3,Lecture,1,2,Offline,2
COURSE_78,BTech(CyberS)_3_C,Sem3,Lecture,1,2,Offline,2
COURSE_78,BTech(CyberS)_3_D,Sem3,Lecture,1,2,Offline,2
COURSE_78,BTech(CyberS)_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_79,MTech_1_A,Sem1,Lecture,1,1,Offline,1
COURSE_79,MTech_1_B,Sem1,Lecture,1,1,Offline,1
COURSE_79,MTech_1_C,Sem1,Lecture,1,1,Offline,1
COURSE_79,MTech_1_D,Sem1,Lecture,1,1,Offline,1
COURSE_79,MTech_1_ONL,Sem1,Lecture,1,1,Online,1
COURSE_80,BCA_1_A,Sem1,Lecture,1,1,Offline,1
COURSE_80,BCA_1_B,Sem1,Lecture,1,1,Offline,1
COURSE_80,BCA_1_C,Sem1,Lecture,1,1,Offline,1
COURSE_80,BCA_1_D,Sem1,Lecture,1,1,Offline,1
COURSE_80,BCA_1_ONL,Sem1,Lecture,1,1,Online,1
COURSE_81,BTech(CSE)_7_A,Sem7,Lecture,1,1,Offline,1
COURSE_81,BTech(CSE)_7_B,Sem7,Lecture,1,1,Offline,1
COURSE_81,BTech(CSE)_7_C,Sem7,Lecture,1,1,Offline,1
COURSE_81,BTech(CSE)_7_D,Sem7,Lecture,1,1,Offline,1
COURSE_81,BTech(CSE)_7_ONL,Sem7,Lecture,1,1,Online,1
COURSE_82,BTech(IT)_6_A,Sem6,Lecture,1,1,Offline,1
COURSE_82,BTech(IT)_6_A,Sem6,Lab,2,1,Offline,2
COURSE_82,BTech(IT)_6_B,Sem6,Lecture,1,1,Offline,1
COURSE_82,BTech(IT)_6_B,Sem6,Lab,2,1,Offline,2
COURSE_82,BTech(IT)_6_C,Sem6,Lecture,1,1,Offline,1
COURSE_82,BTech(IT)_6_C,Sem6,Lab,2,1,Offline,2
COURSE_82,BTech(IT)_6_D,Sem6,Lecture,1,1,Offline,1
COURSE_82,BTech(IT)_6_D,Sem6,Lab,2,1,Offline,2
COURSE_82,BTech(IT)_6_ONL,Sem6,Lecture,1,1,Online,1
COURSE_83,BTech(IT)_4_A,Sem4,Lecture,1,2,Offline,2
COURSE_83,BTech(IT)_4_B,Sem4,Lecture,1,2,Offline,2
COURSE_83,BTech(IT)_4_C,Sem4,Lecture,1,2,Offline,2
COURSE_83,BTech(IT)_4_D,Sem4,Lecture,1,2,Offline,2
COURSE_83,BTech(IT)_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_84,BTech(CyberS)_5_A,Sem5,Lecture,1,1,Offline,1
COURSE_84,BTech(CyberS)_5_B,Sem5,Lecture,1,1,Offline,1
COURSE_84,BTech(CyberS)_5_C,Sem5,Lecture,1,1,Offline,1
COURSE_84,BTech(CyberS)_5_D,Sem5,Lecture,1,1,Offline,1
COURSE_84,BTech(CyberS)_5_ONL,Sem5,Lecture,1,1,Online,1
COURSE_85,BTech(IT)_6_A,Sem6,Lecture,1,2,Offline,2
COURSE_85,BTech(IT)_6_B,Sem6,Lecture,1,2,Offline,2
COURSE_85,BTech(IT)_6_C,Sem6,Lecture,1,2,Offline,2
COURSE_85,BTech(IT)_6_D,Sem6,Lecture,1,2,Offline,2
COURSE_85,BTech(IT)_6_ONL,Sem6,Lecture,1,1,Online,1
COURSE_86,BTech(CyberS)_4_A,Sem4,Lecture,1,2,Offline,2
COURSE_86,BTech(CyberS)_4_A,Sem4,Lab,2,1,Offline,2
COURSE_86,BTech(CyberS)_4_B,Sem4,Lecture,1,2,Offline,2
COURSE_86,BTech(CyberS)_4_B,Sem4,Lab,2,1,Offline,2
COURSE_86,BTech(CyberS)_4_C,Sem4,Lecture,1,2,Offline,2
COURSE_86,BTech(CyberS)_4_C,Sem4,Lab,2,1,Offline,2
COURSE_86,BTech(CyberS)_4_D,Sem4,Lecture,1,2,Offline,2
COURSE_86,BTech(CyberS)_4_D,Sem4,Lab,2,1,Offline,2
COURSE_86,BTech(CyberS)_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_87,BTech(CyberS)_8_A,Sem8,Lecture,1,1,Offline,1
COURSE_87,BTech(CyberS)_8_B,Sem8,Lecture,1,1,Offline,1
COURSE_87,BTech(CyberS)_8_C,Sem8,Lecture,1,1,Offline,1
COURSE_87,BTech(CyberS)_8_D,Sem8,Lecture,1,1,Offline,1
COURSE_87,BTech(CyberS)_8_ONL,Sem8,Lecture,1,1,Online,1
COURSE_88,BCA_3_A,Sem3,Lecture,1,2,Offline,2
COURSE_88,BCA_3_B,Sem3,Lecture,1,2,Offline,2
COURSE_88,BCA_3_C,Sem3,Lecture,1,2,Offline,2
COURSE_88,BCA_3_D,Sem3,Lecture,1,2,Offline,2
COURSE_88,BCA_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_89,MCA_1_A,Sem1,Lecture,1,2,Offline,2
COURSE_89,MCA_1_B,Sem1,Lecture,1,2,Offline,2
COURSE_89,MCA_1_C,Sem1,Lecture,1,2,Offline,2
COURSE_89,MCA_1_D,Sem1,Lecture,1,2,Offline,2
COURSE_89,MCA_1_ONL,Sem1,Lecture,1,1,Online,1
COURSE_90,BTech(CyberS)_5_A,Sem5,Lecture,1,1,Offline,1
COURSE_90,BTech(CyberS)_5_B,Sem5,Lecture,1,1,Offline,1
COURSE_90,BTech(CyberS)_5_C,Sem5,Lecture,1,1,Offline,1
COURSE_90,BTech(CyberS)_5_D,Sem5,Lecture,1,1,Offline,1
COURSE_90,BTech(CyberS)_5_ONL,Sem5,Lecture,1,1,Online,1
COURSE_91,BCA_1_A,Sem1,Lecture,1,2,Offline,2
COURSE_91,BCA_1_B,Sem1,Lecture,1,2,Offline,2
COURSE_91,BCA_1_C,Sem1,Lecture,1,2,Offline,2
COURSE_91,BCA_1_D,Sem1,Lecture,1,2,Offline,2
COURSE_91,BCA_1_ONL,Sem1,Lecture,1,1,Online,1
COURSE_92,BTech(CSE)_5_A,Sem5,Lecture,1,1,Offline,1
COURSE_92,BTech(CSE)_5_B,Sem5,Lecture,1,1,Offline,1
COURSE_92,BTech(CSE)_5_C,Sem5,Lecture,1,1,Offline,1
COURSE_92,BTech(CSE)_5_D,Sem5,Lecture,1,1,Offline,1
COURSE_92,BTech(CSE)_5_ONL,Sem5,Lecture,1,1,Online,1
COURSE_93,BTech(IT)_6_A,Sem6,Lecture,1,2,Offline,2
COURSE_93,BTech(IT)_6_A,Sem6,Lab,2,1,Offline,2
COURSE_93,BTech(IT)_6_B,Sem6,Lecture,1,2,Offline,2
COURSE_93,BTech(IT)_6_B,Sem6,Lab,2,1,Offline,2
COURSE_93,BTech(IT)_6_C,Sem6,Lecture,1,2,Offline,2
COURSE_93,BTech(IT)_6_C,Sem6,Lab,2,1,Offline,2
COURSE_93,BTech(IT)_6_D,Sem6,Lecture,1,2,Offline,2
COURSE_93,BTech(IT)_6_D,Sem6,Lab,2,1,Offline,2
COURSE_93,BTech(IT)_6_ONL,Sem6,Lecture,1,1,Online,1
COURSE_94,BTech(CyberS)_4_A,Sem4,Lecture,1,2,Offline,2
COURSE_94,BTech(CyberS)_4_B,Sem4,Lecture,1,2,Offline,2
COURSE_94,BTech(CyberS)_4_C,Sem4,Lecture,1,2,Offline,2
COURSE_94,BTech(CyberS)_4_D,Sem4,Lecture,1,2,Offline,2
COURSE_94,BTech(CyberS)_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_95,BCA_2_A,Sem2,Lecture,1,2,Offline,2
COURSE_95,BCA_2_B,Sem2,Lecture,1,2,Offline,2
COURSE_95,BCA_2_C,Sem2,Lecture,1,2,Offline,2
COURSE_95,BCA_2_D,Sem2,Lecture,1,2,Offline,2
COURSE_95,BCA_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_96,BTech(IT)_6_A,Sem6,Lecture,1,1,Offline,1
COURSE_96,BTech(IT)_6_A,Sem6,Lab,2,1,Offline,2
COURSE_96,BTech(IT)_6_B,Sem6,Lecture,1,1,Offline,1
COURSE_96,BTech(IT)_6_B,Sem6,Lab,2,1,Offline,2
COURSE_96,BTech(IT)_6_C,Sem6,Lecture,1,1,Offline,1
COURSE_96,BTech(IT)_6_C,Sem6,Lab,2,1,Offline,2
COURSE_96,BTech(IT)_6_D,Sem6,Lecture,1,1,Offline,1
COURSE_96,BTech(IT)_6_D,Sem6,Lab,2,1,Offline,2
COURSE_96,BTech(IT)_6_ONL,Sem6,Lecture,1,1,Online,1
COURSE_97,MCA_1_A,Sem1,Lecture,1,2,Offline,2
COURSE_97,MCA_1_B,Sem1,Lecture,1,2,Offline,2
COURSE_97,MCA_1_C,Sem1,Lecture,1,2,Offline,2
COURSE_97,MCA_1_D,Sem1,Lecture,1,2,Offline,2
COURSE_97,MCA_1_ONL,Sem1,Lecture,1,1,Online,1
COURSE_98,MCA_4_A,Sem4,Lecture,1,1,Offline,1
COURSE_98,MCA_4_B,Sem4,Lecture,1,1,Offline,1
COURSE_98,MCA_4_C,Sem4,Lecture,1,1,Offline,1
COURSE_98,MCA_4_D,Sem4,Lecture,1,1,Offline,1
COURSE_98,MCA_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_99,BTech(IT)_5_A,Sem5,Lecture,1,1,Offline,1
COURSE_99,BTech(IT)_5_B,Sem5,Lecture,1,1,Offline,1
COURSE_99,BTech(IT)_5_C,Sem5,Lecture,1,1,Offline,1
COURSE_99,BTech(IT)_5_D,Sem5,Lecture,1,1,Offline,1
COURSE_99,BTech(IT)_5_ONL,Sem5,Lecture,1,1,Online,1
COURSE_100,MTech_1_A,Sem1,Lecture,1,2,Offline,2
COURSE_100,MTech_1_A,Sem1,Lab,2,1,Offline,2
COURSE_100,MTech_1_B,Sem1,Lecture,1,2,Offline,2
COURSE_100,MTech_1_B,Sem1,Lab,2,1,Offline,2
COURSE_100,MTech_1_C,Sem1,Lecture,1,2,Offline,2
COURSE_100,MTech_1_C,Sem1,Lab,2,1,Offline,2
COURSE_100,MTech_1_D,Sem1,Lecture,1,2,Offline,2
COURSE_100,MTech_1_D,Sem1,Lab,2,1,Offline,2
COURSE_100,MTech_1_ONL,Sem1,Lecture,1,1,Online,1
COURSE_101,MTech_4_A,Sem4,Lecture,1,1,Offline,1
COURSE_101,MTech_4_B,Sem4,Lecture,1,1,Offline,1
COURSE_101,MTech_4_C,Sem4,Lecture,1,1,Offline,1
COURSE_101,MTech_4_D,Sem4,Lecture,1,1,Offline,1
COURSE_101,MTech_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_102,BTech(CyberS)_8_A,Sem8,Lecture,1,1,Offline,1
COURSE_102,BTech(CyberS)_8_B,Sem8,Lecture,1,1,Offline,1
COURSE_102,BTech(CyberS)_8_C,Sem8,Lecture,1,1,Offline,1
COURSE_102,BTech(CyberS)_8_D,Sem8,Lecture,1,1,Offline,1
COURSE_102,BTech(CyberS)_8_ONL,Sem8,Lecture,1,1,Online,1
COURSE_103,MCA_4_A,Sem4,Lecture,1,2,Offline,2
COURSE_103,MCA_4_B,Sem4,Lecture,1,2,Offline,2
COURSE_103,MCA_4_C,Sem4,Lecture,1,2,Offline,2
COURSE_103,MCA_4_D,Sem4,Lecture,1,2,Offline,2
COURSE_103,MCA_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_104,MCA_1_A,Sem1,Lecture,1,1,Offline,1
COURSE_104,MCA_1_B,Sem1,Lecture,1,1,Offline,1
COURSE_104,MCA_1_C,Sem1,Lecture,1,1,Offline,1
COURSE_104,MCA_1_D,Sem1,Lecture,1,1,Offline,1
COURSE_104,MCA_1_ONL,Sem1,Lecture,1,1,Online,1
COURSE_105,MTech_4_A,Sem4,Lecture,1,2,Offline,2
COURSE_105,MTech_4_B,Sem4,Lecture,1,2,Offline,2
COURSE_105,MTech_4_C,Sem4,Lecture,1,2,Offline,2
COURSE_105,MTech_4_D,Sem4,Lecture,1,2,Offline,2
COURSE_105,MTech_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_106,BTech(CyberS)_2_A,Sem2,Lecture,1,1,Offline,1
COURSE_106,BTech(CyberS)_2_B,Sem2,Lecture,1,1,Offline,1
COURSE_106,BTech(CyberS)_2_C,Sem2,Lecture,1,1,Offline,1
COURSE_106,BTech(CyberS)_2_D,Sem2,Lecture,1,1,Offline,1
COURSE_106,BTech(CyberS)_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_107,MTech_4_A,Sem4,Lecture,1,1,Offline,1
COURSE_107,MTech_4_A,Sem4,Lab,2,1,Offline,2
COURSE_107,MTech_4_B,Sem4,Lecture,1,1,Offline,1
COURSE_107,MTech_4_B,Sem4,Lab,2,1,Offline,2
COURSE_107,MTech_4_C,Sem4,Lecture,1,1,Offline,1
COURSE_107,MTech_4_C,Sem4,Lab,2,1,Offline,2
COURSE_107,MTech_4_D,Sem4,Lecture,1,1,Offline,1
COURSE_107,MTech_4_D,Sem4,Lab,2,1,Offline,2
COURSE_107,MTech_4_ONL,Sem4,Lecture,1,1,Online,1
COURSE_108,BCA_1_A,Sem1,Lecture,1,1,Offline,1
COURSE_108,BCA_1_A,Sem1,Lab,2,1,Offline,2
COURSE_108,BCA_1_B,Sem1,Lecture,1,1,Offline,1
COURSE_108,BCA_1_B,Sem1,Lab,2,1,Offline,2
COURSE_108,BCA_1_C,Sem1,Lecture,1,1,Offline,1
COURSE_108,BCA_1_C,Sem1,Lab,2,1,Offline,2
COURSE_108,BCA_1_D,Sem1,Lecture,1,1,Offline,1
COURSE_108,BCA_1_D,Sem1,Lab,2,1,Offline,2
COURSE_108,BCA_1_ONL,Sem1,Lecture,1,1,Online,1
COURSE_109,BTech(CyberS)_5_A,Sem5,Lecture,1,1,Offline,1
COURSE_109,BTech(CyberS)_5_B,Sem5,Lecture,1,1,Offline,1
COURSE_109,BTech(CyberS)_5_C,Sem5,Lecture,1,1,Offline,1
COURSE_109,BTech(CyberS)_5_D,Sem5,Lecture,1,1,Offline,1
COURSE_109,BTech(CyberS)_5_ONL,Sem5,Lecture,1,1,Online,1
COURSE_110,BCA_3_A,Sem3,Lecture,1,1,Offline,1
COURSE_110,BCA_3_B,Sem3,Lecture,1,1,Offline,1
COURSE_110,BCA_3_C,Sem3,Lecture,1,1,Offline,1
COURSE_110,BCA_3_D,Sem3,Lecture,1,1,Offline,1
COURSE_110,BCA_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_111,MCA_3_A,Sem3,Lecture,1,1,Offline,1
COURSE_111,MCA_3_B,Sem3,Lecture,1,1,Offline,1
COURSE_111,MCA_3_C,Sem3,Lecture,1,1,Offline,1
COURSE_111,MCA_3_D,Sem3,Lecture,1,1,Offline,1
COURSE_111,MCA_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_112,BCA_2_A,Sem2,Lecture,1,2,Offline,2
COURSE_112,BCA_2_B,Sem2,Lecture,1,2,Offline,2
COURSE_112,BCA_2_C,Sem2,Lecture,1,2,Offline,2
COURSE_112,BCA_2_D,Sem2,Lecture,1,2,Offline,2
COURSE_112,BCA_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_113,BTech(IT)_6_A,Sem6,Lecture,1,2,Offline,2
COURSE_113,BTech(IT)_6_A,Sem6,Lab,2,1,Offline,2
COURSE_113,BTech(IT)_6_B,Sem6,Lecture,1,2,Offline,2
COURSE_113,BTech(IT)_6_B,Sem6,Lab,2,1,Offline,2
COURSE_113,BTech(IT)_6_C,Sem6,Lecture,1,2,Offline,2
COURSE_113,BTech(IT)_6_C,Sem6,Lab,2,1,Offline,2
COURSE_113,BTech(IT)_6_D,Sem6,Lecture,1,2,Offline,2
COURSE_113,BTech(IT)_6_D,Sem6,Lab,2,1,Offline,2
COURSE_113,BTech(IT)_6_ONL,Sem6,Lecture,1,1,Online,1
COURSE_114,BCA_1_A,Sem1,Lecture,1,1,Offline,1
COURSE_114,BCA_1_B,Sem1,Lecture,1,1,Offline,1
COURSE_114,BCA_1_C,Sem1,Lecture,1,1,Offline,1
COURSE_114,BCA_1_D,Sem1,Lecture,1,1,Offline,1
COURSE_114,BCA_1_ONL,Sem1,Lecture,1,1,Online,1
COURSE_115,BCA_3_A,Sem3,Lecture,1,1,Offline,1
COURSE_115,BCA_3_B,Sem3,Lecture,1,1,Offline,1
COURSE_115,BCA_3_C,Sem3,Lecture,1,1,Offline,1
COURSE_115,BCA_3_D,Sem3,Lecture,1,1,Offline,1
COURSE_115,BCA_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_116,BTech(CSE)_5_A,Sem5,Lecture,1,1,Offline,1
COURSE_116,BTech(CSE)_5_B,Sem5,Lecture,1,1,Offline,1
COURSE_116,BTech(CSE)_5_C,Sem5,Lecture,1,1,Offline,1
COURSE_116,BTech(CSE)_5_D,Sem5,Lecture,1,1,Offline,1
COURSE_116,BTech(CSE)_5_ONL,Sem5,Lecture,1,1,Online,1
COURSE_117,BTech(IT)_8_A,Sem8,Lecture,1,1,Offline,1
COURSE_117,BTech(IT)_8_A,Sem8,Lab,2,1,Offline,2
COURSE_117,BTech(IT)_8_B,Sem8,Lecture,1,1,Offline,1
COURSE_117,BTech(IT)_8_B,Sem8,Lab,2,1,Offline,2
COURSE_117,BTech(IT)_8_C,Sem8,Lecture,1,1,Offline,1
COURSE_117,BTech(IT)_8_C,Sem8,Lab,2,1,Offline,2
COURSE_117,BTech(IT)_8_D,Sem8,Lecture,1,1,Offline,1
COURSE_117,BTech(IT)_8_D,Sem8,Lab,2,1,Offline,2
COURSE_117,BTech(IT)_8_ONL,Sem8,Lecture,1,1,Online,1
COURSE_118,BTech(CSE)_8_A,Sem8,Lecture,1,2,Offline,2
COURSE_118,BTech(CSE)_8_A,Sem8,Lab,2,1,Offline,2
COURSE_118,BTech(CSE)_8_B,Sem8,Lecture,1,2,Offline,2
COURSE_118,BTech(CSE)_8_B,Sem8,Lab,2,1,Offline,2
COURSE_118,BTech(CSE)_8_C,Sem8,Lecture,1,2,Offline,2
COURSE_118,BTech(CSE)_8_C,Sem8,Lab,2,1,Offline,2
COURSE_118,BTech(CSE)_8_D,Sem8,Lecture,1,2,Offline,2
COURSE_118,BTech(CSE)_8_D,Sem8,Lab,2,1,Offline,2
COURSE_118,BTech(CSE)_8_ONL,Sem8,Lecture,1,1,Online,1
COURSE_119,BTech(CyberS)_2_A,Sem2,Lecture,1,2,Offline,2
COURSE_119,BTech(CyberS)_2_B,Sem2,Lecture,1,2,Offline,2
COURSE_119,BTech(CyberS)_2_C,Sem2,Lecture,1,2,Offline,2
COURSE_119,BTech(CyberS)_2_D,Sem2,Lecture,1,2,Offline,2
COURSE_119,BTech(CyberS)_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_120,BTech(IT)_3_A,Sem3,Lecture,1,2,Offline,2
COURSE_120,BTech(IT)_3_A,Sem3,Lab,2,1,Offline,2
COURSE_120,BTech(IT)_3_B,Sem3,Lecture,1,2,Offline,2
COURSE_120,BTech(IT)_3_B,Sem3,Lab,2,1,Offline,2
COURSE_120,BTech(IT)_3_C,Sem3,Lecture,1,2,Offline,2
COURSE_120,BTech(IT)_3_C,Sem3,Lab,2,1,Offline,2
COURSE_120,BTech(IT)_3_D,Sem3,Lecture,1,2,Offline,2
COURSE_120,BTech(IT)_3_D,Sem3,Lab,2,1,Offline,2
COURSE_120,BTech(IT)_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_121,BTech(IT)_7_A,Sem7,Lecture,1,1,Offline,1
COURSE_121,BTech(IT)_7_A,Sem7,Lab,2,1,Offline,2
COURSE_121,BTech(IT)_7_B,Sem7,Lecture,1,1,Offline,1
COURSE_121,BTech(IT)_7_B,Sem7,Lab,2,1,Offline,2
COURSE_121,BTech(IT)_7_C,Sem7,Lecture,1,1,Offline,1
COURSE_121,BTech(IT)_7_C,Sem7,Lab,2,1,Offline,2
COURSE_121,BTech(IT)_7_D,Sem7,Lecture,1,1,Offline,1
COURSE_121,BTech(IT)_7_D,Sem7,Lab,2,1,Offline,2
COURSE_121,BTech(IT)_7_ONL,Sem7,Lecture,1,1,Online,1
COURSE_122,MCA_4_A,Sem4,Lecture,1,1,Offline,1
COURSE_122,MCA_4_B,Sem4,Lecture,1,1,Offline,1
